《巴黎评论·作家访谈1》,《巴黎评论》编辑部,纪实,这本书用访谈对话的形式，记录了16位世界级知名作家的发言——马尔克斯、海明威、米兰·昆德拉、村上春树......书中除了涉及到作家们的写作技巧、作品精神之外，更多的则是关于生活习性的访谈。比如：马尔克斯只能在熟悉环境中写作；海明威认为对想当作家的人来说，上吊是最好的智力训练；村上春树一个作家朋友也没有，也从来不把正在写的作品拿给别人看……这本书与其说是在揭开作家们的神秘面纱，倒不如说它是在丰富读者心目中的作家形象——原来在他们封神的背后，也有着平凡人可爱的一面。
《改变未来的九大算法》,约翰·麦考密克,计算机,"Google得出的搜索结果是如何产生的？百度为何会陷入“搜索门”，又是什么机制使然？身处在大数据时代的我们，究竟该如何应对变化莫测的世界？
计算机行业正在改变我们的社会，正如物理学和化学在前两个世纪中对社会造成的巨大改变一样。数字技术几乎影响乃至颠覆了我们生活的方方面面，尤其是经济。本书介绍了搜索引擎、PageRank、公开密钥加密、纠错码、模式识别、数据压缩、数据库、数字签名等内容。    "
《这就是二十四节气》,,绘画绘本,
《我所有的朋友都死了》,艾弗里·蒙森;乔里,绘画绘本,
《我不是完美小孩》,幾米,绘画绘本,
《睡了吗？摘颗星星给你》,LOST7,绘画绘本,
《市场街最后一站》,马特·德拉培尼亚,绘画绘本,
《用户体验要素》,Jesse James Garrett,互联网    计算机,"这本书不仅仅是互联网产品经理的入门首选，更是所有对互联网思维有兴趣的门外汉的绝佳选择！
它主要围绕用户体验的五个要素来细说，分析了各个要素之间的关系以及彼此的重要性。老板再也不用担心你做不出好的产品设计！"
《异类》,马尔科姆·格拉德威尔,管理      心理,《异类》这本书会颠覆你对“成功”的认识。作者的观点是，人生是一场接力赛，我们都是接过父辈的基因与资源冲上跑道。成功不仅仅来自我们自身，更来自我们的父母，我们所处的时代，甚至我们的文化观念。乔布斯和比尔盖·茨都是1955年出生，如果错过了那个时代环境，他俩也无法取得如今的成就。有许多东西，出生时就已注定。粗粗一看，这种宿命论观点简直让人绝望。但作者马上又提出了“一万小时定律”，人们眼中的天才，之所以成就卓越，并不是天资超人一等，而是付出了常人想象不到的努力。1万小时的锤炼，是任何人从平凡变成世界级大师的必要条件。要成为某个领域的专家，需要付出10000小时，按比例计算就是：如果每天工作8个小时，一周工作5天，那么成为一个领域的专家，至少需要5年。这就是一万小时定律。从现在起，做一个安静的人，接受不能改变的，努力改变能改变的，才是最务实可行的处世态度。
《当下的力量》,埃克哈特·托利,管理,我们常说，时间是宝贵的。而在埃克哈特·托利看来，时间既不宝也不贵，因为它只是个幻象。他告诉我们，正如同月亮本身不发光，只能反射太阳的光一样，过去和未来也一样，只是当下在你心中的投影而已。过去已经过去，未来未曾发生。对过去的痛和乐，对未来的盼和惧，其实一切都不过是发生于当下的念头。我们真正拥有的，只有当下。当你认识到了这一点，你也就找到了摆脱痛苦并进入内心的平和世界的方法——那就是包容每一刻的当下。
《把时间当作朋友》,李笑来,管理,这本书从心智成长的角度来谈时间管理，指出时间管理是成功的关键所在。作者引述自己从事的职业中所遇到的事例，告诉我们：如何打开心智，如何运用心智来和时间做朋友，如何理解时间管理的意义，在时间管理上取得突破，进而用心智开启自己的人生成功之旅。
《会简化工作的人升职更快》,中岛孝志 ,工作技巧,本书首先指出大多数人工作中存在的“9个包袱”，比如完美主义、老好人、拖延症、无计划、太过努力、急性子、杂乱无章、复杂的人际关系，接着教会读者丢掉这些包袱，更“简单”工作的7种方法。    
《高效能人士的七个习惯》,柯维,工作方法,　富兰克林柯维公司是为组织和个人提供培训和管理咨询的世界顶尖级公司，与财富（Fortune）500强中80%以上的公司和成千上万个中小型企业以及政府职能部门都有建设性的合作关系。　　富兰克林柯维公司的服务与产品遍布全球，在全球38个国家设有44个分支机构。 关于本书　　企业领导人都知道：只有每一位员工成为高效能人士，企业才会真正成高效率企业。　　这本书几乎覆盖所有美国成年人，它是美国成年人中最具影响力的书。
《人间是剧场》,宗萨钦哲仁波切,佛教,本书是作者在世界各地的讲法合集，在书中，他用普通人都懂的语言，来讲解佛教。
《金刚经说什么》,南怀瑾,佛教,在大多数人眼中，《金刚经》是一本高深莫测但又晦涩难懂的佛经。如果直接读现成的经文，恐怕根本无从下手。而南怀瑾先生的这本书，收入了他关于《金刚经》的讲课记录，可以作为你进入《金刚经》世界的一把钥匙。作为一本佛经，它不仅教你如何成佛，也教你如何做人。读《金刚经》，是一个学习大智慧的过程。怎样做人？《金刚经》开篇就告诉你，穿衣、吃饭、睡觉，就是规规矩矩做人，老老实实做事，诸恶莫作，众善奉行。像盖房子一样，先把基础打好，先学做人，人成了，再考虑成佛。那如何成佛？“凡所有相，皆是虚妄”。一切外物都是虚幻，破除了内心一切的纷扰妄念，所看到的才是真实。这也正是《金刚经》的奥义所在：真正的般若不是一般的小智慧小聪明，而是了解到生命的本源，超脱出有限的寿命和脆弱的肉体，消除一切欲念与烦恼的无上大智慧。
《禅者的初心》,铃木俊隆,佛教,说到“禅”，你会想到什么？每个人对禅的理解可能都不一样。而在这本《禅者的初心》里，日本禅师铃木俊隆给出了一种最简单也最深刻的理解——初心。一本书、一部电影，如果只看过一遍，你可能会深受感动。但如果看过两遍三遍四遍甚至更多遍，肯定就找不到那种最初的感动了。铃木禅师用这个简单的例子帮助我们认识到：保持一颗初心，才能永远体验到最真的情感，才能随时接受，随时怀疑，才能看到万物的本来面目。而修“禅”就是帮助你找回这颗初心，并且经常擦拭。
《罪与罚》,陀思妥耶夫斯基,犯罪小说,《罪与罚》的主人公是一个因贫穷而辍学的大学生，在他的思想中，世上的人分为两类：一种是平凡者，他们俯首帖耳做奴隶；另一种是统治者，不受法律和道德的约束，可以为所欲为。为了从第一种迈向第二种，他尝试杀人抢劫，以获得财富和自信。但他终因承受不住良心的谴责而自首，最终选择做一个真正的人。这本书实质上是写一个人修正自己的世界观，以及良心上的自赎。《罪与罚》属于世界文学史上最伟大的那类小说。它超越了它所处的时代，即使再过500年，它给人的感受依然是震撼的，因为它潜入到了人性的最深处，从头至尾都闪耀着人性的光辉。
《天才雷普利》,帕特里夏·海史密斯,犯罪小说,作者以其敏感的内心和高超的文笔，塑造了汤姆·雷普利这个亦正亦邪的人物，他是个魅力无穷的帅哥，同时也是个杀人不眨眼的魔鬼。毫无疑问，雷普利是个罪犯，但同时他也有诸多优点：热爱生活、知识渊博、温文尔雅，还是个既宠爱妻子又有点儿双性恋情结的暖男，在许多时候他也会主动帮助人。对他而言，杀人只是生活中出于某些目的所必须要做的事情，极少有负罪感。实际上雷普利这个形象，是把我们心中某些邪恶的念头和能力放大了，我们跟着雷普利一路胆战心惊地挑战道德，挑战法律，但又聪明地避开了法律的制裁。只是每次侥幸过后，带来的不是光明和喜悦，而是沉沦到更无尽的黑暗中。
《女管家的心事》,鲁斯·伦德尔,犯罪小说,《女管家的心事》还有另一个名字，当它以电影形式出现时，它的名字叫《冷酷祭典》。但小说远比电影震撼！实际上作者伦德尔在开头第一句话就把整个故事告诉你了：“尤妮丝·帕切曼枪杀了科佛代尔一家——因为她不识字。”不识字何以成为杀人的理由？在小说开头一切都很正常，一个温馨美好的家庭，一位勤劳的女管家。虽说这位女管家在个人履历上造了假，而且性格内向阴郁，但当科佛代尔一家发现尤妮丝没文化时，他们的态度是主动帮助，这似乎不会激化出血案。然而在科佛代尔一家的友善之下，仍旧难以掩盖他们对低阶层人的那一丝鄙视，尤妮丝的自尊心仍然受到了伤害，她自闭和戒备的心理，也让隔阂越来越深，加之极端宗教狂史密斯太太的教唆。最终一堆生活上鸡毛蒜皮的小事，竟促使女管家拿起猎枪，屠杀了一个家庭！看这本书的全程，书单狗的狗毛都是立着的，小狗甚至在内心大声尖叫，试图提醒主人公们，试图挽救悲剧，遗憾的是，主人公们根本听不见。真正把尤妮丝推向绝望的，是她长久以来，自己圈起的精神牢笼。这个精神牢笼让她偏执、自闭、阴郁。
《总统是靠不住的》,林达,法律,从"总统是什么？"这样一个问题开始，林达用一连串的故事，层层铺排出美国政治法律制度的基本原理和操作细节。
《制度是如何形成的》,苏力,法律,作者结合亲身经历或所见所闻，以论文的形式讲述了法律在现实生活中的体现 ，也对法学学科所面临的许多重要问题进行的深度思考及反省。
《政法笔记》,冯象,法律,作者从孔夫子名誉权、鲁迅肖像权、婚前财产公证、取名用生僻字、性贿赂、人体写真到版权、美国大选等方方面面来谈政法领域，对很多具有中国特色的法律问题有一针见血的认识。
《乡土中国》,费孝通,法律,任何法律都要立足于国家的土壤之上。这本书虽然是社会学入门级读物，却有着深厚的理论素养作为支撑；通俗易懂的语言，加上浓浓的乡土气息，读完豁然开朗。
《批判官员的尺度》,安东尼·刘易斯,法律,以"沙利文诉《纽约时报》"案为核心，介绍美国第一修正案如何被法官、律师、媒体、公民社会激活，从而使得"言论自由"这一精神在美国生根及成长。
《拿破仑法典》,拿破仑,法律,
《法律之门》,博西格诺,法律,本书通过多个经典案例，表达法律应该保护什么人、责罚什么人，分析一些易有分歧的案件等。不仅能补充法律知识，还能锻炼思维方式。怕书太厚看不下去的书虫们，建议去读精编版《法的门前》。
《洞穴奇案》,萨博,法律,本书围绕一个悬而未决的法界经典虚构案件展开，十四位法官唇枪舌战，各个流派的思想激烈碰撞，探讨了法律中紧急避难、自由裁量等概念的运用，以及法与道德、人情的博弈，对于法学外行人来说绝对是大开眼界。
《烟与镜》,尼尔·盖曼,短篇小说集,《烟与镜》是尼尔·盖曼的第一部短篇故事集，根据民间传说改编而来。他用令人无比信服的方式，讲述了一个个令人难以置信的故事，每个故事都充满神秘而诡谲的气氛。其中，《白雪、镜子、苹果》这一篇完全颠覆了所有人的童年，小狗读来不由生出一股背叛之感。它以王后的口吻讲述了一个另类阴暗的故事，白雪公主阴暗嗜血，害死了自己的父王，后母则是一个为丈夫复仇的勇敢妻子，可惜王后最终失败了，白雪公主掌握了权力。这是一个难以接受却无比真实的世界，不存在绝对的纯洁，也不会有绝对的黑暗。在肉眼能够识别的范围以外，呈现出的只是迷惑人心的幻像。就像魔术师的镜子，倾斜四十五度角再配合烟雾的特效，观众穷其一生也无法分清其中的幻与真。
《认识电影》,路易斯·贾内梯,电影,本书从电影理论的典型视角出发，简明扼要地评论了电影艺术的方方面面，穿插数百幅精美图片和精辟的说明，呈现了一个全新的电影世界，让人真正“认识”电影。看过这本书你才知道，看电影除了凭感觉，还有很多奇妙的角度值得你去发现。
《崩溃》,菲茨杰拉德,传记      随笔,《崩溃》是菲茨杰拉德的自传性随笔集，书内详细地记载了这位不折不扣的文学天才晚年的心路历程和人生感悟。在这本书中，菲茨杰拉德以一种令人震惊的客观态度，无情地解剖、深刻地反省着自己的过去，他探查着自己性格中的诸多缺点，试图把一个真实的自我毫无遮掩地展现在人们面前。在这个过程中，我们看到了他是如何从一个异常乐观的年轻人，经历了一场世界观、健康、精神和生活的全面崩溃。  “我必须在‘努力无用’和‘务必奋斗’这两种感觉之间保持平衡；明明相信失败在所难免，却又决心非‘成功’不可。”终其一生，菲兹杰拉德都在和自己搏斗，尽管最终陷入了“崩溃”，但在如何面对“间歇性壮志凌云和持续性混吃等死”这个问题上，菲兹杰拉德无疑给我们上了最为生动的一课。
《波斯少年》,玛丽·瑞瑙特,传记      历史,以波斯男宠巴勾鄂斯的视角，刻画出了一个历史中不曾记录的亚历山大。当巴勾鄂斯被送到亚历山大大帝面前，战战兢兢地准备取悦这位新的王者时，亚历山大却释放了他。巴勾鄂斯惊呆了，难道这位大帝一路征服，为的不是纵情享受这个世界上的一切吗？不，亚历山大要做的不止是一个世俗的征服者，他“敲打”自己，不断奔向远方，只是为了到另一个世界看看，然后建立不朽于后世的功勋。正是这种强大的内心动力，使得几乎所有人都对他怀着十二万分的尊敬与爱戴。他的这股精神力量，也为后世留下了一个不可磨灭的精神地标。
《追忆似水年华》,马塞尔·普鲁斯特,传记,这本大部头足以震撼每一个想要打开它的人。但在它粗犷的大部头外表下，蕴藏的却是一颗精致、敏感、准确的内心世界。作者挣脱了意识的管制，尽情地挥洒文字和意象，写下他对自己人生经历的盛大回忆。这些回忆没什么轰轰烈烈的剧情，只有一些微小的幸福，就像在无边的时光荒漠中，捡起的一颗颗细小的金沙，在阳光下熠熠生辉。然而面对这样丰盈充沛的人生回忆。
《在路上》,杰克·凯鲁亚克,传记,这本书是作者凯鲁亚克的半自传作品，记录了一群美国年轻人，开车横穿美国大陆的浪荡之旅。他们一路沉迷酒色，吸毒放纵，混乱地生活着。而短暂的亢奋之后，又陷入长久的悲伤。真是一群疯疯癫癫的年轻人。而小狗恰恰欣赏他们身上的疯疯癫癫、狂放不羁，他们对平凡的生活不屑一顾，渴望燃烧，渴望寻找属于自己的生命的意义。虽然这种自我救赎之路，并没有使他们摆脱年轻人的混沌和迷惘，但他们身上有一股超越普通人的行动的力量。他们确实为寻找自我迈出了那一步。他们不害怕失去，也从不在乎得到，这种不顾后果的流浪情怀，深深吸引着我。
《杂忆与杂写》,杨绛,传记,杨绛先生80岁的时候，将过去怀人忆旧的作品收集起来，一起放进了这本《杂忆与杂写》。一部分是怀念人的，“从极亲到极疏”；一部分是追忆事的，“从感我至深到漠不关心”。书中的回忆并不成体系，想到哪里写到哪里，反而更有一种自然且天真的意趣，时代的动荡与复杂都被隐去了，留下的则是人与人之间温情的交往。开篇就是《老王》，曾和他在课本里相遇过，没想到会以这样方式重逢，那个憨厚却命苦的三轮车夫老王重新在小狗的记忆里活了过来。除此之外，潇洒漂亮的小妹妹杨必，勤劳能吃苦又老实的顺姐……这些人都是平凡生活里的平凡人，津津乐道着自己的生活。
《杂记赵家》,杨步伟,传记,杨步伟是第一个留日医学女博士，当过校长，开过医院。32岁时，与著名语言学家赵元任先生结为伉俪，堪称现代最美满的婚姻之一。这本《杂记赵家》记录的就是杨步伟嫁给赵元任先生后清贫却乐观的生活。在美国缺钱的时候，她挺着大肚子熬夜做手提包，缝补衣服，卖给别人，甚至是典当家里的东西；美国经济大萧条的时候，家里有六口人却只剩三块钱，她就跑到几十公里以外的农场去赊账，她还赞美那只鸡易烂而美味；回到国内后，日本轰炸南京，她一个人带着三个孩子坐船出逃，路过江西居然还买了个瓷器作为纪念。
《有如走路的速度》,是枝裕和,传记,是枝裕和是拍出《步履不停》《海街日记》的日本导演，最近几年特别火。他的电影特别适合在心情低落时，拿出来治愈一下。虽然他的电影中永远不会有英雄人物，只有极其平淡的日常生活场景。但人生不就像“有如走路的速度”一样，不急不缓却充满了韧性吗？这本书是他的生活随笔。曾经有一个法国的观众看完电影后，提问是枝裕和：“你怎么会这么了解我的母亲？”枝裕和特别善于捕捉人们看不到的、却存在于所有人生活中的人类共有情感。
《永不后退》,迈克尔·泰森,传记,这本书是泰森的自传，是他在50岁的时候写的。它并不是对成功的自吹自擂，也不是流水账，书单狗看到的是一段艰难曲折的心灵成长历程。泰森出身于黑人贫民区， 13岁就成为了街头霸主。如果不是遇上库斯·达马托——一个拳击教练，等待泰森的只有两种命运：一种是被枪杀，另一种是进死囚监狱。库斯·达马托是泰森的拳击教练、精神导师，甚至是他的“父亲”，在他的精心培养和鞭策下，泰森走向了拳王之路。泰森成功后，无休无止地沉湎于奢华、酗酒、毒品、性、暴力。他号称在路上看见任何一个美女，只要打开车门，打个响指，那女的就会跟他走。但这种无法无天的生活于1992年戛然而止，泰森因强奸罪，被判入狱6年，人生从此走向衰落。在自传的最后部分，泰森终于开始反思他的人生：读书，戒毒，建立正常的家庭。这本书的动人之处在于，它粗野地、毫不虚饰地描绘了一个普通人接触不到、也难以理解的世界，看得人瞠目结舌。而大起大落的人生轨迹和心路历程，也再次证明了，欲望的满足并不能使人幸福，它的确能使你兴奋、激动，但接踵而至的就是从悬崖边上的坠落。
《一个瑜伽行者的自传》,帕拉宏撒·尤迦南达,传记,
《一个唯美主义者的遗言》,彼得·阿克罗伊德,传记,
《寻找家园》,高尔泰,传记,高尔泰，是一个纯粹而热烈的美学家、一个理想主义者。他年轻时，因为一篇文章，被打成右派，发配至夹边沟农场劳教。然而，这只是他苦难生活的开端。他曾无数次因为思想、主张偏激，被审查、被批判、被关押。他的苦难，很大程度上是因为他毫不退让的纯粹和热烈。他少年时，就喜欢反叛，爱看书，经常逃学，也不愿意进大人中意的学校；被发配劳改后，他也不愿意多说一个字，对自己的“错误”毫不悔改；他就像是希腊神话里的西西弗，自由又自我，永世的惩罚也无法使他屈服分毫，连神都对他束手无策。最终，也是这种对美的追求，使他获得了真正的救赎，彻底的自由，让他在苦难之中找到了内心的安宁。
《项狄传》,劳伦斯·斯特恩,传记,这本书最吸引的人的地方，在于作者天马行空的想象力，就像一场精彩即兴的脱口秀。你可能会觉得全书充满了混乱和跑题，但这不是斯特恩的疏忽。相反正是他写作的原则。他在书里调侃到：“问我的笔，它控制着我，我控制不了它。”这也是斯特恩这位天才作家最具魅力的地方——够自我。
《吴清源回忆录》,吴清源,传记,这本书的作者，可能是历史上最传奇的围棋棋手——吴清源。半个世纪之前，他曾经创造过一项“神迹”——先后对阵十位超一流围棋高手，将他们全部打败并降级。吴清源也因此被称为“棋圣”。而他这本回忆录，并不只纠结于棋盘上的胜负，而是向他们展现了他更加辛酸复杂的真实一生。在抗日战争的特殊背景下，他14岁东渡日本学棋；战争结束后，他反复挣扎，三次更改国籍……有的人就会因此觉得，吴清源这一生，除了围棋什么也不懂。这种一辈子只钟情于棋道的“赤子之心”，反而让他的人生纯真无比，近乎完美！
《我心深处》,伍迪·艾伦        史提格·比约克曼,传记,看过这本书，你一定会像小狗一样，爱上这个特立独行的“老文青”。伍迪·艾伦已成为一个文化符号。他曾20多次被奥斯卡提名，但却几乎从未去过颁奖现场。因为“你若接受他们颁奖给你，当他们下次说你不配时，你也得接受。”他如今已经八十多岁了，从1969年出道至今，他几乎以每年一部电影的效率在疯狂工作，创作了数不清的经典。伍迪·艾伦早期的电影往往是对这个虚伪世界的辛辣嘲讽，而上了年纪以后，他渐渐与这个社会和解。
《我们仨》,杨绛,传记,这本书是钱钟书的妻子——杨绛先生在93岁的时候写的家庭回忆录，回忆他们一家三口的风风雨雨和点点滴滴。这一家子，这三个有趣而丰富的灵魂，在碰撞中产生的灵魂共振的乐趣，足以对抗这个世界上一切的苦难与不幸。这本书的每一个文字，都是从杨绛先生心底细细流淌出的人生箴言，沉淀着她一生的智慧和深情， 平凡、真切的辛酸与温暖……钱钟书和杨绛，这对恬淡的知识分子，代表着一种至高的人生境界——一种阅尽世事之后的平凡，一种用读书的力量淬炼成的精神世界的富足，处变不惊、与世无争。
《我的奋斗》,卡尔·奥韦·克瑙斯高,传记,这是一本平庸无奇的“流水账”。全书五百多页都在写自己吃喝拉撒的小事，有时，连上街买瓶可乐，都能写上三页。这也是一本为每一位普通人书写的传记。它不抒情，不造假，把平凡人的烦恼都一一记下，比如，作者敢毫不遮掩地说讨厌自己的孩子。作为一个曾经满怀理想却处处受挫的作家，作者克瑙斯高在这本自传体小说中孤注一掷，将自己的生活、理想、失败、愤怒全都事无巨细地记录下来，写出了许多人想说但又不敢说出来的抱怨：“此地安眠着一个人，他万事能忍，最后他被挤压得粉碎。”读克瑙斯高，你会发现生活中充满着挤压我们的负能量，但去背负它们、记录它们、克服它们，这就是：我们的奋斗。
《文字生涯》,让-保尔·萨特,传记,萨特，法国著名哲学家、文学家。这本《文字生涯》是他的自传。这本书从他的出身、儿时的生活环境、所受的家庭教育入手，以通俗易懂的方式来叙述萨特的思想历程，以及萨特自我认识和自我实现的过程。萨特有什么过人之处呢？萨特的过人之处，就是力排众议，蔑视权威，固执地发出自己的声音。在纷杂的世界中，专注于自身内心的追求，将自己的声音淬炼成划时代的先声。如果你想认识自己，一定要读这本书。
《未带地图的旅人：萧乾回忆录》,萧乾,传记,出生于北平贫民家庭的萧乾是一个遗腹子，从小就过着乞食放羊等低贱之事，这样一个穷苦出身的孩子，却在命运的指引下一路向前，他先从事教育行业，又入燕京大学，继而进入剑桥大学攻读硕士学位。但他却并不满意书斋生活，在二战期间放弃读书，以记者身份投入战场，在烽火之中报道了一系列扭转人类命运的重大历史事件。到了晚年的时候，他又和自己的夫人合译了那本堪称天书的《尤利西斯》。最沉重的负担其实也是最强盛的生命力的影像，在苦难的磨砺下，萧乾用超过常人百倍千倍的旺盛精力把各种职业与生活都品尝了一遍。
《维特根斯坦传》,瑞·蒙克,传记,关于维特根斯坦，只能用传奇来形容——一方面是他极其传奇的一生。维特根斯坦的爸爸是奥地利的钢铁大王，富可敌国，同时，他们家全部是天才，而维特根斯坦据说是天赋最平庸的孩子。但这个传奇的家族，却一直被自杀的魔咒笼罩。维特根斯坦的3个哥哥都先后自杀，他本人也曾自杀数次。他参加过一战、做过俘虏、放弃巨额遗产做乡村教师，最后选择在挪威海边过着隐士般的独居生活，思考、还是思考，并且终身未婚。可惜的是，这个天才，一生仅有的两部亲笔著作是，一本75页的《逻辑哲学论》和一部儿童辞典。另一方面是他传奇的哲学成就——而这本传记，把维特根斯坦这两方面的传奇，全部讲述清楚了。
《王鼎钧回忆录四部曲》,王鼎钧,传记,王鼎钧，被誉为“一代中国人的眼睛”。那是因为他的人生印刻着时代的命运变迁与生死流转。也正是因为他经历过时代的寒大热与大破大立，他的文字早已超脱了阶级与时代的藩篱，独具深度、厚度和广度。他的回忆录一共有四本，分别为《昨天的云》《怒目少年》《关山夺路》《文学江湖》，一段从抗战前夕一直持续到上世纪七十年后以后台湾时局的岁月缓慢地舒展开来。出生于山东兰陵耕读之家的王鼎钧一生漂泊辗转，青年时代，他跟着父亲打过游击抗日，后来做过国民党的宪兵，也当过解放军的俘虏。后去了台湾，之后又移居美国。这一生的漂泊与苦难，在他的笔下变得平静温和，只剩下人间至深至纯的情义。读来并不煽情，却有种史诗般的壮阔与触及灵魂的力量。
《王鼎钧回忆录》,王鼎钧,传记,王鼎钧的这套回忆录是独一无二的。不仅是因为王鼎钧作为散文家，拥有着及其诗意而温润的文笔，读起来如坐春风；更是因为他是极少数能在个人回忆中，超脱出私人恩怨和党派立场，直达一个个生命个体的作者。这套书一共包含《昨天的云》《怒目少年》《关山夺路》《文学江湖》四本，煌煌百万言，厚重而深沉，博大而精深。青年时代，他跟着父亲打过游击抗日，后来做过国民党的宪兵，也当过解放军的俘虏。后去了台湾，之后又移居美国。他这一生太过曲折，但在这部自传中，他早已把历史的苦涩，连同个人的悲伤、悔恨、无奈都一同蒸发过滤了，只保留了回忆的醇厚。王鼎钧先生在历史的长河中顺流而下，但是在他身上，书单狗看不到任何被历史冲刷的痕迹。而是洗尽铅华，露出了生命的原色。
《天下没有怀才不遇这回事》,包益民,传记,如果你是13岁-30岁，这本书将彻底改变你的一生！包益民，世界上最具创意的华人设计师及成功企业家，他从一无所有，到开办四家公司、创办四本杂志、经营三家设计精品店、打造两大时装品牌，以及创办全球首创的24小时博物馆，都是他走过的极富创意的丰富精彩的“路”。然而，这“路”背后的“道”仅只一句话而已
《史蒂夫·乔布斯传》,沃尔特·艾萨克森,传记,作者在两年时间内，与乔布斯面对面江流40多次、对乔布斯100多位家庭成员、朋友、竞争对手和同事的采访的基础上撰写而成，详尽描写了乔布斯的成长经历、创业生涯和打造苹果公司及产品的全过程。
《十年一觉电影梦：李安传》,张靓蓓,传记,只看荣誉的话，李安毫无疑问是华人导演中的第一人。你不一定看过李安的很多作品，但书单狗仍然认为这本传记是非常值得一读的。因为这本书不仅能让你了解电影制作的主要步骤，它更给了所有追逐梦想的人，一个最完美的示范。其实，有整整6年的时间，李安都没有稳定工作，被太太养着。你一定好奇，他是怎么熬过那一段低谷的？李安说自己的方法，就是“死皮赖脸地待在电影圈”。为了继续他的电影梦，他甘愿卑微到尘土里，在片场看守器材。所以李安最终还是成功了，他获得的三座奥斯卡奖，无疑就是命运对他的眷顾，更是这份坚韧给予的回报。
《亲爱的提奥》,文森特·梵高,传记,
《平如美棠》,饶平如,传记,这本书是作者饶平如在妻子美棠去世后，用一幅一幅自己亲笔画的画，来记录两人从相识之初，到相伴近60年的点点滴滴。这本书完全没有老年人的垂垂暮气，而是蕴含着无穷的生命力量，年轻、丰盈而生动。书单狗曾经以为，一个九旬老者，应该心如止水才对。可饶平如这位老人颠覆了书单狗的认知。原来一颗赤诚的心，真的可以让时间停滞，真的可以永葆年轻。
《拍电影》,费德里科·费里尼,传记,费里尼是一个足以让意大利为其举行国葬的伟大导演。相比之下，他获得过的所有的奖项都显得不值一提了。就像他自己所说的：“没有任何一种职业可以像导演一样，创造出一个与我们认识的现实如此接近的世界。”他像一名魔术师一样，总是能创造出令人着迷的影像。比如在电影《卡比利亚之夜》里，费里尼直接将女主角玛西娜带上了魔术师的舞台，让她成为一个被催眠的观众。没有分清现实和电影的女主角在镜头中惊恐万状。
《摩托日记》,切·格瓦拉,传记,这是一本充满生命力量的书。看完你绝对会和书单狗一样，想迫不及待地骑上摩托车，来一场纵穿南美大陆的旅行。实际上，切·格瓦拉六十多年前就这么干了！1951年，23岁的切·格瓦拉意气风发，本来要去当医生了，但他想在正式上班前，来一次长途旅行。这本《摩托日记》就是他的旅行日记，非常真挚。当切·格瓦拉踏上摩托车，原来苍白的生活，就被他甩在身后了，而他面前，是宽广、肆意的南美大陆。这个棱角分明、表情坚毅的家伙，生命力量异乎寻常的热烈，就像热带雨林里肆意生长的大树。在旅途中，他亲眼看见了人间的苦难和社会的不公，这深深触动了他。这种体验促使他思想发生了变化，性格也得以重新塑造。旅行之后，切·格瓦拉改变了自己的人生方向，加入了古巴革命。反观我们现代社会，物质极度丰富，稀缺的恰恰是这种生命的力量。如果你觉得自己被社会磨光了棱角，又不想沉沦下去，现在就拿起这本书。
《美丽心灵：纳什传》,西尔维娅·娜萨,传记,三十岁前的纳什，是一个意气风发、激扬文字的天才少年。他在22岁就提出了惊为天人的“纳什均衡”博弈论。这本只有26页的小册子，成为了经济学中绕不开的经典理论。不过，更让书单狗震撼的是三十岁后的纳什。这个孤高的天才患上了精神分裂症，他蓬头垢脸、光着脚丫乱跑，还自称能解读外星人密码……他变成了普林斯顿大学里一个游荡的幽灵。据说，纳什能从疾病中恢复过来的几率，只有8%。但长达三十余年的时间里，他的爱人阿利西亚始终陪伴着纳什。如果不看这本书，你很难想象她付出了怎样的努力。但幸运的是，纳什最终从癫狂中苏醒，获得了诺贝尔奖的承认。这才是一颗真正的“美丽心灵”吧。阿利西亚像是上帝派来的天使一样，包容了纳什这个疯癫的天才。
《毛姆传》,塞琳娜· 黑斯廷斯,传记,毛姆的伟大一方面来源于他的作品——他是自狄更斯之后，全球读者最多的英国作家。而另一方面，在于他的折腾！这本原名为“毛姆的秘密生活”的《毛姆传》，讲述了生来就带有孤僻和口吃设定的毛姆，如何折腾的一生。他让全伦敦都在演出他的剧作，他周游了全世界，当过英国情报部门特工，写了数本好评如潮的小说，吃遍了山珍海味，还睡了无数的女人和……男人。最关键的，他这样足足折腾了90年！英国女王授予他“荣誉侍从”称号，牛津大学授予他“荣誉团骑士”称号，海德堡大学授予他名誉校董称号，老爷子坐拥着无数荣誉称号和财产，安详地去了。折腾不是作，而是不断打破枷锁，开启新的生命旅程。
《马可波罗游记》,马可·波罗,传记,
《渴望生活：梵高传》,欧文·斯通,传记,梵高，一个在人类的神圣艺术殿堂中拥有一把自己椅子的人。他生前度过的是悲惨的人生，却在死后俘获了不朽的名声。在很多人看来，他就是一个疯子，但是却拥有上帝偷偷送给他的颜料和画笔。当他开始画画的时候，他所居住的尘世一片喧嚣。同时代没有一个人意识到他画出了什么。只有几个懂行的神，在宇宙深处窃窃私语，对正在画画的他指指点点。其实，他并没有画什么抽象的东西，他只是画了一盆向日葵，一片星夜，一群乌鸦和一块麦田，一个吃土豆的人，一张自画像，都是一些很普通的平常之物。而每一件平常之物，当你凝神观看的时候，都会发现它闪烁着异世的光芒。
